battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings,element_list,has_transition_metal,oxide,sulfide,fluoride,phosphate_possible,silicate_possible,has_main_transition_metal,max_stability,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,normalized_delta_li,relative_delta_li,capacity_physics,endpoint_delta_abs,volume_residual,voltage_oof_pred,oof_fold,voltage_oof_error,pareto,score_voltage,score_capacity,score_volume,score_stability,composite_score,screening_rank
BAT_01812,Li1-2MnF4,MnF4,LiMnF4,Li2MnF4,Li,4.01926013333333,185.0756451603413,539.4563701402028,743.8671622439056,2168.215482177226,0.061992042565232,0.047226376666666,0.031310658571428,1,2,F-Mn,"Mn,F",mp-755191,mp-778554,"mp-755191,mp-778554,mp-1177903",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.047226376666666,9.0,25.0,16.0,12.2,5.119999999999999,9.0,52.0,93.0,41.0,84.8,13.12,93.0,18.9984032,54.938045,35.939641800000004,26.186331559999996,11.500685375999998,18.9984032,53.5,1519.0,1465.5,346.6,468.96,53.5,7.0,17.0,10.0,15.0,3.2,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,73.4,26.24,57.0,1.55,3.98,2.4299999999999997,3.494,0.7776000000000002,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.3199999999999999,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,10.4875862069,0.7800862069000001,9.86351724138,0.2496275862079993,9.7075,0.0,1.97,1.97,1.576,0.6304,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.92386206896e-05,0.0,15.0,217.0,202.0,55.4,64.64,15.0,2,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,2.0,4.0,1.0,0.0,1.0,0.2,185.07564515399216,0.0619920404073587,2.157873234265306e-09,4.862342357635498,2,-0.8430822243021678,True,0.9383576845675752,0.36022912616469205,0.37615905469849364,0.5271295139006766,0.5702337569395142,11
BAT_00945,Li1-2MnP2O7,MnP2O7,LiMnP2O7,Li2MnP2O7,Li,4.051171003333342,110.401669147061,311.411611049208,447.2560407681748,1261.5816887838723,0.008020185627112,0.046860550909104,0.025054616041638,1,3,Mn-O-P,"Mn,P,O",mp-697744,mp-26413,"mp-697744,mp-26413",More than one working ion per transition metal,"['Mn', 'P', 'O']",True,True,False,False,True,False,True,0.046860550909104,8.0,25.0,17.0,11.1,4.34,8.0,52.0,87.0,35.0,82.7,6.139999999999998,87.0,15.9994,54.938045,38.938645,22.8881369,9.64423166,15.9994,54.8,1519.0,1464.2,253.71999999999997,278.48799999999994,54.8,7.0,16.0,9.0,14.9,1.5799999999999996,16.0,2.0,4.0,2.0,2.4,0.5599999999999999,2.0,66.0,139.0,73.0,81.5,21.7,66.0,1.55,3.44,1.89,3.001,0.6146,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4,0.8400000000000001,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.9,0.3599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.5,0.7,2.0,9.105,22.5702380952,13.4652380952,11.93630623973,4.253572742188,9.105,0.0,1.625,1.625,0.325,0.52,0.0,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,2.0,217.0,215.0,30.5,37.3,12.0,3,0.7348469228349533,0.7060696670652126,0.7002746698268968,0.7000156629758094,0.7000002540041405,2.0,3.4,0.5,0.0,1.0,0.1,110.4016691432736,0.0080201848620194,7.65092515384036e-10,4.696592330932617,4,-0.6454213275992755,True,0.8547722062889114,0.04243253152369029,0.9206543518271023,0.5307924712566259,0.5594507859605261,12
BAT_02314,Li2-3FePO5,FePO5,Li2FePO5,Li3FePO5,Li,2.679945040833336,142.83552534504514,406.8335135325081,382.791357803278,1090.291457036247,0.006739265591828,0.0564479588889,0.060272362499998,1,3,Fe-O-P,"Fe,P,O",mp-766462,mp-765579,"mp-766462,mp-1176795,mp-765579",More than one working ion per transition metal,"['Fe', 'P', 'O']",True,True,False,False,True,False,True,0.060272362499998,8.0,26.0,18.0,11.571428571428571,5.10204081632653,8.0,55.0,87.0,32.0,81.85714285714286,7.673469387755099,87.0,15.9994,55.845,39.8456,23.830823142857145,11.187747346938778,15.9994,54.8,1811.0,1756.2,343.1857142857143,419.3755102040817,54.8,8.0,16.0,8.0,14.714285714285714,1.918367346938776,16.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,132.0,66.0,81.28571428571429,21.836734693877556,66.0,1.83,3.44,1.61,3.031428571428571,0.5836734693877552,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2857142857142856,1.020408163265306,4.0,0.0,6.0,6.0,0.8571428571428571,1.469387755102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.142857142857143,0.5306122448979594,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8571428571428572,0.5306122448979591,2.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,9.105,22.5702380952,13.4652380952,11.260748299314288,3.2312827988244903,9.105,0.0,1.625,1.625,0.2321428571428571,0.3979591836734694,0.0,0.0,2.1106628,2.1106628,0.3015232571428571,0.5168970122448979,0.0,2.0,229.0,227.0,41.57142857142857,53.55102040816326,12.0,3,0.7423074889580903,0.7180750993304971,0.7143771194604124,0.7142883265019526,0.7142857289142843,2.0,3.2857142857142856,0.8571428571428571,0.0,1.0,0.1428571428571428,142.83552534014504,0.0067392655709422,2.0885771410961148e-11,4.570764064788818,1,-1.8908190239554825,True,0.7913187274821919,0.1804641404065787,0.9335769116121174,0.3965020531874578,0.5575506533265463,13
BAT_01610,Li0-6Co5(P2O7)4,Co5(P2O7)4,Co5(P2O7)4,Li6Co5(P2O7)4,Li,4.848867404999997,155.80969072097471,518.6653974873882,755.5005307200648,2514.939739977964,0.008869811555814,0.074305082926833,0.015354510620581,1,3,Co-O-P,"Co,P,O",mp-1178442,mp-769575,"mp-1178442,mp-769575",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.074305082926833,8.0,27.0,19.0,11.682926829268292,5.030339083878644,8.0,58.0,87.0,29.0,82.6829268292683,6.0202260559190925,87.0,15.9994,58.933195,42.933795,24.157055390243904,11.142163459845332,15.9994,54.8,1768.0,1713.2,314.9463414634146,355.3218322427127,54.8,9.0,16.0,7.0,14.951219512195122,1.4515169541939323,16.0,2.0,4.0,2.0,2.4390243902439024,0.5996430696014278,2.0,66.0,126.0,60.0,81.3170731707317,20.92088042831648,66.0,1.88,3.44,1.56,3.005853658536586,0.5929803688280786,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.317073170731707,0.9327781082688876,4.0,0.0,7.0,7.0,0.8536585365853658,1.4991076740035694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.170731707317073,0.6900654372397383,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.951219512195122,0.4759071980963713,2.0,0.0,3.0,3.0,0.3658536585365853,0.6424747174301012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.317073170731707,0.4330755502676977,2.0,9.105,22.5702380952,13.4652380952,11.871387921014634,4.1751610435845325,9.105,0.0,1.625,1.625,0.3170731707317073,0.5104104699583581,0.0,0.0,1.5484712,1.5484712,0.1888379512195122,0.3316178655562166,0.0,2.0,194.0,192.0,32.24390243902439,39.45270672218917,12.0,3,0.7206481318387394,0.6894696365228965,0.6832114468852546,0.6829425565794273,0.6829270790870523,2.0,3.317073170731707,0.8536585365853658,0.0,6.0,0.1463414634146341,155.80969071562947,0.00879183013245,7.798142336392852e-05,4.660050868988037,1,0.18881653601196025,True,0.8363448453140957,0.23567943487605117,0.9128696051928488,0.25599456991451286,0.5553801190785164,14
BAT_02557,Li0-2.5Ni3(P2O7)2,Ni3(P2O7)2,Ni3(P2O7)2,Li5Ni6(P2O7)4,Li,4.494455401333339,123.77851098610596,437.1111642123313,556.316997270502,1964.5766329772168,0.001163443635316,0.090068307500001,0.037844027748237,1,3,Ni-O-P,"Ni,P,O",mp-851093,mp-886210,"mp-851093,mp-886210",,"['Ni', 'P', 'O']",True,True,False,False,True,False,True,0.090068307500001,8.0,28.0,20.0,12.19047619047619,5.587301587301587,8.0,61.0,87.0,26.0,82.52380952380952,6.149659863945582,87.0,15.9994,58.6934,42.694,24.950802285714285,11.935203047619046,15.9994,54.8,1728.0,1673.2,343.8285714285714,395.47755102040816,54.8,10.0,16.0,6.0,14.952380952380953,1.4149659863945576,16.0,2.0,4.0,2.0,2.4761904761904763,0.634920634920635,2.0,66.0,124.0,58.0,82.0952380952381,21.460317460317462,66.0,1.91,3.44,1.53,2.983333333333333,0.608888888888889,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.238095238095238,1.015873015873016,4.0,0.0,8.0,8.0,1.1428571428571428,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.380952380952381,1.0340136054421771,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9047619047619049,0.54421768707483,2.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.1904761904761907,0.3083900226757371,2.0,9.105,22.5702380952,13.4652380952,11.8433786848,4.086422632533333,9.105,0.0,1.625,1.625,0.3095238095238095,0.5011337868480726,0.0,0.0,0.5953947,0.5953947,0.0850563857142857,0.1458109469387755,0.0,2.0,225.0,223.0,40.523809523809526,52.70748299319728,12.0,3,0.7079080355865954,0.6739562829023619,0.6669804763319831,0.6666834437689835,0.6666669219487793,2.0,3.238095238095238,1.1428571428571428,0.0,2.5,0.119047619047619,123.77851098185968,0.0011620915231371,1.3521121788749504e-06,4.981325626373291,5,-0.4868702250399517,True,0.998359324521666,0.09936153156439709,0.9898422560145638,0.0981598133118956,0.5469166706911108,15
BAT_02051,Li5-6VF8,VF8,Li5VF8,Li6VF8,Li,2.129598203333334,109.58401805261552,300.48406092926615,233.36992795889776,639.9103162852695,0.001676418840121,0.055627510357142,0.056394783333334,1,2,F-V,"V,F",mp-753236,mp-765804,"mp-753236,mp-765804",More than one working ion per transition metal,"['V', 'F']",True,False,False,True,False,False,True,0.056394783333334,9.0,23.0,14.0,10.555555555555555,2.765432098765432,9.0,46.0,93.0,47.0,87.77777777777777,9.283950617283956,93.0,18.9984032,50.9415,31.9430968,22.547636177777775,6.309747516049382,18.9984032,53.5,2183.0,2129.5,290.1111111111111,420.6419753086419,53.5,5.0,17.0,12.0,15.666666666666666,2.3703703703703707,17.0,2.0,4.0,2.0,2.2222222222222223,0.3950617283950618,2.0,57.0,153.0,96.0,67.66666666666667,18.962962962962965,57.0,1.63,3.98,2.35,3.718888888888889,0.4641975308641974,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.444444444444445,0.9876543209876542,5.0,0.0,3.0,3.0,0.3333333333333333,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.777777777777778,0.3950617283950618,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8888888888888888,0.1975308641975309,1.0,0.0,7.0,7.0,0.7777777777777778,1.382716049382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.6666666666666667,1.1851851851851851,1.0,9.7075,13.01,3.3025,10.074444444444444,0.6523456790123467,9.7075,0.0,1.97,1.97,1.751111111111111,0.3891358024691358,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,38.77777777777778,42.27160493827161,15.0,2,0.8958064164776166,0.8894672162406482,0.8888943141698848,0.8888889494396267,0.8888888889716731,2.0,4.444444444444445,0.3333333333333333,0.0,1.0,0.1111111111111111,109.58401804885618,0.0016736130377924,2.8058023285651695e-06,4.65865421295166,5,-2.5290560096183263,True,0.8356405307199231,0.03895278198721128,0.9846817690108153,0.4353276602919559,0.5463798796726946,16
BAT_01806,Li1-2MnF4,MnF4,LiMnF4,Li2MnF4,Li,4.092699433333334,185.0756451603413,596.3541326024281,757.4589880715301,2440.6982205679496,0.050677875963202,0.071712339999999,0.041807298571428,1,2,F-Mn,"Mn,F",mp-1176622,mp-760139,"mp-1176622,mp-760139",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.071712339999999,9.0,25.0,16.0,12.2,5.119999999999999,9.0,52.0,93.0,41.0,84.8,13.12,93.0,18.9984032,54.938045,35.939641800000004,26.186331559999996,11.500685375999998,18.9984032,53.5,1519.0,1465.5,346.6,468.96,53.5,7.0,17.0,10.0,15.0,3.2,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,73.4,26.24,57.0,1.55,3.98,2.4299999999999997,3.494,0.7776000000000002,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.3199999999999999,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,10.4875862069,0.7800862069000001,9.86351724138,0.2496275862079993,9.7075,0.0,1.97,1.97,1.576,0.6304,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.92386206896e-05,0.0,15.0,217.0,202.0,55.4,64.64,15.0,2,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,2.0,4.0,1.0,0.0,1.0,0.2,185.07564515399216,0.0506778788292522,-2.866050251293384e-09,4.862342357635498,2,-0.7696429243021639,True,0.9383576845675752,0.36022912616469205,0.490302022509875,0.2819553082704569,0.5440275093757465,17
BAT_00931,Li1-2MnP2O7,MnP2O7,LiMnP2O7,Li2MnP2O7,Li,4.052284408333326,110.401669147061,276.9059348960709,447.3789625386097,1122.101602554311,0.018109006390311,0.045775441590921,0.023967148749973,1,3,Mn-O-P,"Mn,P,O",mp-540193,mp-26257,"mp-540193,mp-26257",More than one working ion per transition metal,"['Mn', 'P', 'O']",True,True,False,False,True,False,True,0.045775441590921,8.0,25.0,17.0,11.1,4.34,8.0,52.0,87.0,35.0,82.7,6.139999999999998,87.0,15.9994,54.938045,38.938645,22.8881369,9.64423166,15.9994,54.8,1519.0,1464.2,253.71999999999997,278.48799999999994,54.8,7.0,16.0,9.0,14.9,1.5799999999999996,16.0,2.0,4.0,2.0,2.4,0.5599999999999999,2.0,66.0,139.0,73.0,81.5,21.7,66.0,1.55,3.44,1.89,3.001,0.6146,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4,0.8400000000000001,4.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.9,0.3599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4,2.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.5,0.7,2.0,9.105,22.5702380952,13.4652380952,11.93630623973,4.253572742188,9.105,0.0,1.625,1.625,0.325,0.52,0.0,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,2.0,217.0,215.0,30.5,37.3,12.0,3,0.7348469228349533,0.7060696670652126,0.7002746698268968,0.7000156629758094,0.7000002540041405,2.0,3.4,0.5,0.0,1.0,0.1,110.4016691432736,0.018109006527703,-1.373920942293605e-10,4.696592330932617,4,-0.6443079225992916,True,0.8547722062889114,0.04243253152369029,0.818873230999799,0.5416575048877637,0.541267568521293,18
BAT_02332,Li0-8VFe7(PO4)12,VFe7(PO4)12,VFe7(PO4)12,Li8VFe7(PO4)12,Li,5.005458034583317,130.97525938266153,385.5978003033728,655.5911644085772,1930.0936076461708,0.011269886198883,0.081385193223043,0.014779573807574,1,4,Fe-O-P-V,"V,Fe,P,O",mp-1101268,mp-758577,"mp-1101268,mp-758577",,"['V', 'Fe', 'P', 'O']",True,True,False,False,True,False,True,0.081385193223043,8.0,26.0,18.0,11.308823529411764,4.671280276816609,8.0,46.0,87.0,41.0,82.3970588235294,6.711072664359866,87.0,15.9994,55.845,39.8456,23.257541823529408,10.246788456747405,15.9994,54.8,2183.0,2128.2,313.20588235294116,364.80830449826993,54.8,5.0,16.0,11.0,14.838235294117649,1.697231833910035,16.0,2.0,4.0,2.0,2.411764705882353,0.5813148788927335,2.0,66.0,153.0,87.0,81.30882352941177,21.612456747404845,66.0,1.63,3.44,1.81,3.027058823529412,0.5829757785467127,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3529411764705883,0.9134948096885812,4.0,0.0,6.0,6.0,0.6617647058823529,1.1678200692041525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.014705882352941,0.4087370242214532,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9411764705882353,0.4567474048442906,2.0,0.0,7.0,7.0,0.5147058823529411,0.9083044982698962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.4558823529411766,0.643598615916955,2.0,9.105,22.5702380952,13.4652380952,11.705924369741176,3.872818833404844,9.105,0.0,1.625,1.625,0.2867647058823529,0.472318339100346,0.0,0.0,2.1106628,2.1106628,0.2172741117647059,0.3898153181660899,0.0,2.0,229.0,227.0,35.76470588235294,45.46712802768167,12.0,4,0.7349999411529295,0.7102634655426822,0.706029471877076,0.7058886490379743,0.7058824205664489,2.0,3.3529411764705883,0.6617647058823529,0.0,8.0,0.1176470588235294,130.97525937816832,0.0111442907249623,0.0001255954739206,4.846315383911133,1,0.1591426506721838,True,0.9302755002641481,0.12998936545001594,0.8891367963731243,0.1851025084498703,0.5329273206788482,19
BAT_02553,Li0-3Ni2P5O16,Ni2P5O16,Ni2P5O16,Li3Ni2P5O16,Li,5.065938405000002,146.4377737073372,428.4469532628063,741.844741766699,2170.485875039291,0.027142952387068,0.085535222336956,0.014403235128236,1,3,Ni-O-P,"Ni,P,O",mp-32393,mp-26191,"mp-32393,mp-26192,mp-26191",More than one working ion per transition metal,"['Ni', 'P', 'O']",True,True,False,False,True,False,True,0.085535222336956,8.0,28.0,20.0,11.26086956521739,4.536862003780718,8.0,61.0,87.0,26.0,83.8695652173913,4.355387523629492,87.0,15.9994,58.6934,42.694,22.967217826086955,9.694355236294896,15.9994,54.8,1728.0,1673.2,257.3608695652174,281.82381852551987,54.8,10.0,16.0,6.0,15.26086956521739,1.0283553875236298,16.0,2.0,4.0,2.0,2.391304347826087,0.5444234404536862,2.0,66.0,124.0,58.0,79.95652173913044,19.417769376181475,66.0,1.91,3.44,1.53,3.035217391304348,0.5631758034026465,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4347826086956523,0.7863894139886578,4.0,0.0,8.0,8.0,0.6956521739130435,1.2703213610586013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.130434782608695,0.6729678638941397,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0434782608695654,0.4158790170132326,2.0,0.0,2.0,2.0,0.1739130434782608,0.3175803402646503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.217391304347826,0.3402646502835539,2.0,9.105,22.5702380952,13.4652380952,12.137877846782608,4.535808803659735,9.105,0.0,1.625,1.625,0.3532608695652174,0.5529300567107751,0.0,0.0,0.5953947,0.5953947,0.051773452173913,0.0945428257088847,0.0,2.0,225.0,223.0,28.347826086956523,34.20037807183365,12.0,3,0.7339975224406144,0.7031015559657958,0.6960705572879647,0.6956811407431388,0.6956527918386096,2.0,3.4347826086956523,0.6956521739130435,0.0,3.0,0.1304347826086956,146.43777370231356,0.026425681420759,0.0007172709663089,4.974368095397949,2,0.09157030960205237,True,0.9948507365245429,0.19579454496926013,0.7349704205208731,0.14354890169588164,0.5328974488914919,20
BAT_00040,Li0-1VAsO5,VAsO5,VAsO5,LiVAsO5,Li,3.8472558033333377,125.946158856152,466.6035746693971,484.5470905668732,1795.1433105029182,0.010222359532899,0.0,0.0,1,3,As-O-V,"V,As,O",mp-510763,mp-17387,"mp-510763,mp-17387",,"['V', 'As', 'O']",True,True,False,False,False,False,True,0.0,8.0,33.0,25.0,13.714285714285714,8.16326530612245,8.0,46.0,87.0,41.0,80.71428571428571,9.91836734693878,87.0,15.9994,74.9216,58.9222,29.408585714285714,19.155979591836733,15.9994,54.8,2183.0,2128.2,506.7142857142857,645.5918367346939,54.8,5.0,16.0,11.0,14.285714285714286,2.653061224489796,16.0,2.0,4.0,2.0,2.5714285714285716,0.816326530612245,2.0,66.0,153.0,87.0,86.0,28.571428571428573,66.0,1.63,3.44,1.81,3.0014285714285713,0.626530612244898,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2857142857142856,1.020408163265306,4.0,0.0,10.0,10.0,1.8571428571428572,2.653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,7.142857142857143,2.2448979591836737,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8571428571428572,0.5306122448979591,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.857142857142857,1.2244897959183674,2.0,9.105,22.175,13.07,11.53,3.4642857142857144,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.0,75.71428571428571,12.0,3,0.7423074889580903,0.7180750993304971,0.7143771194604124,0.7142883265019526,0.7142857289142843,2.0,3.2857142857142856,1.8571428571428572,0.0,1.0,0.1428571428571428,125.94615885183136,0.0065652853688946,0.0036570741640043,3.6744637489318848,1,0.17279205440145295,True,0.3393267002560685,0.1085865808822336,0.9353321116298159,1.0,0.5214404066674538,21
